Year,V1,V2,V3,V4
1982,1982.7084,710.2,0,0
1982,1982.7916,718.2,0,0
1982,1982.875,727.2,0,0
1982,1982.9584,728.2,0,0
1983,1983.0416,739.2,0,0
1983,1983.125,741.2,0,0
1983,1983.2084,731.2,0,0
1983,1983.2916,709.2,0,0
1983,1983.375,707.2,0,0
1983,1983.4584,710.2,0,0
1983,1983.5416,715.2,0,0
1983,1983.625,714.2,0,0
1983,1983.7084,710.2,0,0
1983,1983.7916,708.2,0,0
1983,1983.875,737.2,0,0
1983,1983.9584,712.2,0,0
1984,1984.0416,707.2,0,0
1984,1984.125,717.2,0,0
1984,1984.2084,713.2,0,0
1984,1984.2916,706.2,0,0
1984,1984.375,703.2,0,0
1984,1984.4584,704.2,0,0
1984,1984.5416,704.2,0,0
1984,1984.625,710.2,0,0
1984,1984.7084,710.2,0,0
1984,1984.7916,714.2,0,0
1984,1984.875,730.2,0,0
1984,1984.9584,709.2,0,0
1985,1985.0416,701.2,0,0
1985,1985.125,698.2,0,0
1985,1985.2084,696.2,0,0
1985,1985.2916,698.2,0,0
1985,1985.375,699.2,0,0
1985,1985.4584,704.2,0,0
1985,1985.5416,706.2,0,0
1985,1985.625,702.2,0,0
1985,1985.7084,705.2,0,0
1985,1985.7916,707.2,0,0
1985,1985.875,702.2,0,0
1985,1985.9584,700.2,0,0
1986,1986.0416,719.2,0,0
1986,1986.125,719.2,0,0
1986,1986.2084,711.2,0,0
1986,1986.2916,698.2,0,0
1986,1986.375,703.2,0,0
1986,1986.4584,705.2,0,0
1986,1986.5416,706.2,0,0
1986,1986.625,705.2,0,0
1986,1986.7084,707.2,0,0
1986,1986.7916,702.2,0,0
1986,1986.875,707.2,0,0
1986,1986.9584,714.2,0,0
1987,1987.0416,715.2,0,0
1987,1987.125,714.2,0,0
1987,1987.2084,716.2,0,0
1987,1987.2916,700.2,0,0
1987,1987.375,708.2,0,0
1987,1987.4584,702.2,0,0
1987,1987.5416,711.2,0,0
1987,1987.625,704.2,0,0
1987,1987.7084,703.2,0,0
1987,1987.7916,700.2,0,0
1987,1987.875,708.2,0,0
1987,1987.9584,715.2,0,0
1988,1988.0416,711.2,0,0
1988,1988.125,695.2,0,0
1988,1988.2084,698.2,0,0
1988,1988.2916,702.2,0,0
1988,1988.375,704.2,0,0
1988,1988.4584,703.2,0,0
1988,1988.5416,703.2,0,0
1988,1988.625,704.2,0,0
1988,1988.7084,699.2,0,0
1988,1988.7916,698.2,0,0
1988,1988.875,717.2,0,0
1988,1988.9584,700.2,0,0
1989,1989.0416,701.2,0,0
1989,1989.125,692.2,0,0
1989,1989.2084,712.2,0,0
1989,1989.2916,699.2,0,0
1989,1989.375,702.2,0,0
1989,1989.4584,703.2,0,0
1989,1989.5416,705.2,0,0
1989,1989.625,703.2,0,0
1989,1989.7084,703.2,0,0
1989,1989.7916,704.2,0,0
1989,1989.875,707.2,0,0
1989,1989.9584,702.2,0,0
1990,1990.0416,714.2,0,0
1990,1990.125,709.2,0,0
1990,1990.2084,700.2,0,0
1990,1990.2916,701.2,0,0
1990,1990.375,701.2,0,0
1990,1990.4584,708.2,0,0
1990,1990.5416,706.2,0,0
1990,1990.625,707.2,0,0
1990,1990.7084,704.2,0,0
1990,1990.7916,706.2,0,0
1990,1990.875,717.2,0,0
1990,1990.9584,708.2,0,0
1991,1991.0416,703.2,0,0
1991,1991.125,718.2,0,0
1991,1991.2084,712.2,0,0
1991,1991.2916,701.2,0,0
1991,1991.375,699.2,0,0
1991,1991.4584,702.2,0,0
1991,1991.5416,703.2,0,0
1991,1991.625,712.2,0,0
1991,1991.7084,703.2,0,0
1991,1991.7916,701.2,0,0
1991,1991.875,710.2,0,0
1991,1991.9584,713.2,0,0
1992,1992.0416,726.2,0,0
1992,1992.125,732.2,0,0
1992,1992.2084,716.2,0,0
1992,1992.2916,713.2,0,0
1992,1992.375,705.2,0,0
1992,1992.4584,707.2,0,0
1992,1992.5416,708.2,0,0
1992,1992.625,706.2,0,0
1992,1992.7084,706.2,0,0
1992,1992.7916,709.2,0,0
1992,1992.875,709.2,0,0
1992,1992.9584,714.2,0,0
1993,1993.0416,716.2,0,0
1993,1993.125,712.2,0,0
1993,1993.2084,710.2,0,0
1993,1993.2916,711.2,0,0
1993,1993.375,714.2,0,0
1993,1993.4584,712.2,0,0
1993,1993.5416,705.2,0,0
1993,1993.625,703.2,0,0
1993,1993.7084,702.2,0,0
1993,1993.7916,704.2,0,0
1993,1993.875,698.2,0,0
1993,1993.9584,714.2,0,0
1994,1994.0416,714.2,0,0
1994,1994.125,717.2,0,0
1994,1994.2084,707.2,0,0
1994,1994.2916,702.2,0,0
1994,1994.375,704.2,0,0
1994,1994.4584,703.2,0,0
1994,1994.5416,703.2,0,0
1994,1994.625,703.2,0,0
1994,1994.7084,704.2,0,0
1994,1994.7916,705.2,0,0
1994,1994.875,714.2,0,0
1994,1994.9584,727.2,0,0
1995,1995.0416,734.2,0,0
1995,1995.125,713.2,0,0
1995,1995.2084,723.2,0,0
1995,1995.2916,703.2,0,0
1995,1995.375,702.2,0,0
1995,1995.4584,703.2,0,0
1995,1995.5416,707.2,0,0
1995,1995.625,706.2,0,0
1995,1995.7084,706.2,0,0
1995,1995.7916,703.2,0,0
1995,1995.875,714.2,0,0
1995,1995.9584,725.2,0,0
1996,1996.0416,720.2,0,0
1996,1996.125,722.2,0,0
1996,1996.2084,704.2,0,0
1996,1996.2916,713.2,0,0
1996,1996.375,704.2,0,0
1996,1996.4584,700.2,0,0
1996,1996.5416,705.2,0,0
1996,1996.625,704.2,0,0
1996,1996.7084,703.2,0,0
1996,1996.7916,708.2,0,0
1996,1996.875,707.2,0,0
1996,1996.9584,721.2,0,0
1997,1997.0416,723.2,0,0
1997,1997.125,704.2,0,0
1997,1997.2084,712.2,0,0
1997,1997.2916,702.2,0,0
1997,1997.375,710.2,0,0
1997,1997.4584,717.2,0,0
1997,1997.5416,713.2,0,0
1997,1997.625,718.2,0,0
1997,1997.7084,718.2,0,0
1997,1997.7916,724.2,0,0
1997,1997.875,733.2,0,0
1997,1997.9584,,0,0
1998,1998.0416,745.2,0,0
1998,1998.125,744.2,0,0
1998,1998.2084,715.2,0,0
1998,1998.2916,703.2,0,0
1998,1998.375,709.2,0,0
1998,1998.4584,708.2,0,0
1998,1998.5416,707.2,0,0
1998,1998.625,704.2,0,0
1998,1998.7084,703.2,0,0
1998,1998.7916,701.2,0,0
1998,1998.875,724.2,0,0
1998,1998.9584,709.2,0,0
1999,1999.0416,714.2,0,0
1999,1999.125,731.2,0,0
1999,1999.2084,721.2,0,0
1999,1999.2916,697.2,0,0
1999,1999.375,699.2,0,0
1999,1999.4584,705.2,0,0
1999,1999.5416,708.2,0,0
1999,1999.625,709.2,0,0
1999,1999.7084,701.2,0,0
1999,1999.7916,699.2,0,0
1999,1999.875,718.2,0,0
1999,1999.9584,708.2,0,0
2000,2000.0416,713.2,0,0
2000,2000.125,719.2,0,0
2000,2000.2084,703.2,0,0
2000,2000.2916,701.2,0,0
2000,2000.375,705.2,0,0
2000,2000.4584,706.2,0,0
2000,2000.5416,706.2,0,0
2000,2000.625,704.2,0,0
2000,2000.7084,704.2,0,0
2000,2000.7916,706.2,0,0
2000,2000.875,700.2,0,0
2000,2000.9584,703.2,0,0
2001,2001.0416,707.2,0,0
2001,2001.125,701.2,0,0
2001,2001.2084,701.2,0,0
2001,2001.2916,698.2,0,0
2001,2001.375,697.2,0,0
2001,2001.4584,700.2,0,0
2001,2001.5416,702.2,0,0
2001,2001.625,705.2,0,0
2001,2001.7084,703.2,0,0
2001,2001.7916,702.2,0,0
2001,2001.875,719.2,0,0
2001,2001.9584,720.2,0,0
2002,2002.0416,716.2,0,0
2002,2002.125,706.2,0,0
2002,2002.2084,704.2,0,0
2002,2002.2916,698.2,0,0
2002,2002.375,698.2,0,0
2002,2002.4584,703.2,0,0
2002,2002.5416,706.2,0,0
2002,2002.625,705.2,0,0
2002,2002.7084,705.2,0,0
2002,2002.7916,698.2,0,0
2002,2002.875,714.2,0,0
2002,2002.9584,730.2,0,0
2003,2003.0416,719.2,0,0
2003,2003.125,703.2,0,0
2003,2003.2084,713.2,0,0
2003,2003.2916,712.2,0,0
2003,2003.375,701.2,0,0
2003,2003.4584,700.2,0,0
2003,2003.5416,703.2,0,0
2003,2003.625,708.2,0,0
2003,2003.7084,702.2,0,0
2003,2003.7916,711.2,0,0
2003,2003.875,710.2,0,0
2003,2003.9584,724.2,0,0
2004,2004.0416,721.2,0,0
2004,2004.125,716.2,0,0
2004,2004.2084,705.2,0,0
2004,2004.2916,702.2,0,0
2004,2004.375,707.2,0,0
2004,2004.4584,706.2,0,0
2004,2004.5416,707.2,0,0
2004,2004.625,709.2,0,0
2004,2004.7084,710.2,0,0
2004,2004.7916,711.2,0,0
2004,2004.875,705.2,0,0
2004,2004.9584,714.2,0,0
2005,2005.0416,721.2,0,0
2005,2005.125,709.2,0,0
2005,2005.2084,715.2,0,0
2005,2005.2916,711.2,0,0
2005,2005.375,714.2,0,0
2005,2005.4584,708.2,0,0
2005,2005.5416,708.2,0,0
2005,2005.625,707.2,0,0
2005,2005.7084,701.2,0,0
2005,2005.7916,710.2,0,0
2005,2005.875,709.2,0,0
2005,2005.9584,717.2,0,0
2006,2006.0416,730.2,0,0
2006,2006.125,705.2,0,0
2006,2006.2084,722.2,0,0
2006,2006.2916,715.2,0,0
2006,2006.375,704.2,0,0
2006,2006.4584,706.2,0,0
2006,2006.5416,708.2,0,0
2006,2006.625,706.2,0,0
2006,2006.7084,703.2,0,0
2006,2006.7916,699.2,0,0
2006,2006.875,724.2,0,0
2006,2006.9584,716.2,0,0
2007,2007.0416,705.2,0,0
2007,2007.125,714.2,0,0
2007,2007.2084,704.2,0,0
2007,2007.2916,703.2,0,0
2007,2007.375,699.2,0,0
2007,2007.4584,706.2,0,0
2007,2007.5416,710.2,0,0
2007,2007.625,710.2,0,0
2007,2007.7084,705.2,0,0
2007,2007.7916,709.2,0,0
2007,2007.875,704.2,0,0
2007,2007.9584,716.2,0,0
2008,2008.0416,719.2,0,0
2008,2008.125,708.2,0,0
2008,2008.2084,699.2,0,0
2008,2008.2916,696.2,0,0
2008,2008.375,699.2,0,0
2008,2008.4584,703.2,0,0
2008,2008.5416,710.2,0,0
2008,2008.625,713.2,0,0
2008,2008.7084,703.2,0,0
2008,2008.7916,699.2,0,0
2008,2008.875,710.2,0,0
2008,2008.9584,708.2,0,0
2009,2009.0416,699.2,0,0
2009,2009.125,705.2,0,0
2009,2009.2084,705.2,0,0
2009,2009.2916,692.2,0,0
2009,2009.375,700.2,0,0
2009,2009.4584,708.2,0,0
2009,2009.5416,705.2,0,0
2009,2009.625,707.2,0,0
2009,2009.7084,706.2,0,0
2009,2009.7916,708.2,0,0
2009,2009.875,720.2,0,0
2009,2009.9584,713.2,0,0
2010,2010.0416,740.2,0,0
2010,2010.125,725.2,0,0
2010,2010.2084,718.2,0,0
2010,2010.2916,718.2,0,0
2010,2010.375,706.2,0,0
2010,2010.4584,705.2,0,0
2010,2010.5416,705.2,0,0
2010,2010.625,708.2,0,0
2010,2010.7084,708.2,0,0
2010,2010.7916,709.2,0,0
2010,2010.875,712.2,0,0
2010,2010.9584,731.2,0,0
2011,2011.0416,713.2,0,0
2011,2011.125,711.2,0,0
2011,2011.2084,729.2,0,0
2011,2011.2916,711.2,0,0
2011,2011.375,709.2,0,0
2011,2011.4584,711.2,0,0
2011,2011.5416,713.2,0,0
2011,2011.625,711.2,0,0
2011,2011.7084,711.2,0,0
2011,2011.7916,710.2,0,0
2011,2011.875,717.2,0,0
2011,2011.9584,699.2,0,0
2012,2012.0416,718.2,0,0
2012,2012.125,710.2,0,0
2012,2012.2084,723.2,0,0
2012,2012.2916,717.2,0,0
2012,2012.375,705.2,0,0
2012,2012.4584,712.2,0,0
2012,2012.5416,713.2,0,0
2012,2012.625,712.2,0,0
2012,2012.7084,706.2,0,0
2012,2012.7916,713.2,0,0
2012,2012.875,724.2,0,0
2012,2012.9584,734.2,0,0
2013,2013.0416,706.2,0,0
2013,2013.125,701.2,0,0
2013,2013.2084,704.2,0,0
2013,2013.2916,702.2,0,0
2013,2013.375,703.2,0,0
2013,2013.4584,709.2,0,0
2013,2013.5416,708.2,0,0
2013,2013.625,711.2,0,0
2013,2013.7084,717.2,0,0
2013,2013.7916,703.2,0,0
2013,2013.875,705.2,0,0
2013,2013.9584,698.2,0,0
2014,2014.0416,707.2,0,0
2014,2014.125,712.2,0,0
2014,2014.2084,714.2,0,0
2014,2014.2916,711.2,0,0
2014,2014.375,711.2,0,0
2014,2014.4584,708.2,0,0
2014,2014.5416,713.2,0,0
2014,2014.625,712.2,0,0
2014,2014.7084,716.2,0,0
2014,2014.7916,726.2,0,0
2014,2014.875,719.2,0,0
2014,2014.9584,734.2,0,0
2015,2015.0416,716.2,0,0
2015,2015.125,719.2,0,0
2015,2015.2084,713.2,0,0
2015,2015.2916,709.2,0,0
2015,2015.375,710.2,0,0
2015,2015.4584,711.2,0,0
2015,2015.5416,716.2,0,0
2015,2015.625,714.2,0,0
2015,2015.7084,716.2,0,0
2015,2015.7916,720.2,0,0
2015,2015.875,715.2,0,0
2015,2015.9584,739.2,0,0
2016,2016.0416,732.2,0,0
2016,2016.125,721.2,0,0
2016,2016.2084,731.2,0,0
2016,2016.2916,707.2,0,0
2016,2016.375,704.2,0,0
2016,2016.4584,708.2,0,0
2016,2016.5416,707.2,0,0
2016,2016.625,709.2,0,0
2016,2016.7084,705.2,0,0
2016,2016.7916,726.2,0,0
2016,2016.875,735.2,0,0
2016,2016.9584,714.2,0,0
